crime_type_code,date,frequency,total_crime_count
2.6.9,2021-01-01,104,7727
2.6.9,2021-02-01,30,7727
2.6.9,2021-03-01,24,7727
2.6.9,2021-04-01,27,7727
2.6.9,2021-05-01,36,7727
2.6.9,2021-06-01,22,7727
2.6.9,2021-07-01,19,7727
2.6.9,2021-08-01,15,7727
2.6.9,2021-09-01,39,7727
2.6.9,2021-10-01,72,7727
2.6.9,2021-11-01,137,7727
2.6.9,2021-12-01,310,7727
2.6.9,2022-01-01,65,7727
2.6.9,2022-02-01,12,7727
2.6.9,2022-03-01,12,7727
2.6.9,2022-04-01,44,7727
2.6.9,2022-05-01,22,7727
2.6.9,2022-06-01,4,7727
2.6.9,2022-07-01,1,7727
2.6.10,2012-01-01,0,42
2.6.10,2012-02-01,0,42
2.6.10,2012-03-01,0,42
2.6.10,2012-04-01,0,42
2.6.10,2012-05-01,3,42
2.6.10,2012-06-01,4,42
2.6.10,2012-07-01,2,42
2.6.10,2012-08-01,0,42
2.6.10,2012-09-01,0,42
2.6.10,2012-10-01,0,42
2.6.10,2012-11-01,0,42
2.6.10,2012-12-01,0,42
2.6.10,2013-01-01,0,42
2.6.10,2013-02-01,2,42
2.6.10,2013-03-01,1,42
2.6.10,2013-04-01,0,42
2.6.10,2013-05-01,0,42
2.6.10,2013-06-01,1,42
2.6.10,2013-07-01,0,42
2.6.10,2013-08-01,0,42
2.6.10,2013-09-01,1,42
2.6.10,2013-10-01,0,42
2.6.10,2013-11-01,0,42
2.6.10,2013-12-01,0,42
2.6.10,2014-01-01,0,42
2.6.10,2014-02-01,0,42
2.6.10,2014-03-01,0,42
2.6.10,2014-04-01,0,42
2.6.10,2014-05-01,0,42
2.6.10,2014-06-01,0,42
2.6.10,2014-07-01,0,42
2.6.10,2014-08-01,0,42
2.6.10,2014-09-01,1,42
2.6.10,2014-10-01,0,42
2.6.10,2014-11-01,1,42
2.6.10,2014-12-01,0,42
2.6.10,2015-01-01,0,42
2.6.10,2015-02-01,0,42
2.6.10,2015-03-01,1,42
2.6.10,2015-04-01,0,42
2.6.10,2015-05-01,0,42
2.6.10,2015-06-01,0,42
2.6.10,2015-07-01,0,42
2.6.10,2015-08-01,1,42
2.6.10,2015-09-01,0,42
2.6.10,2015-10-01,0,42
2.6.10,2015-11-01,0,42
2.6.10,2015-12-01,1,42
2.6.10,2016-01-01,1,42
2.6.10,2016-02-01,0,42
2.6.10,2016-03-01,1,42
2.6.10,2016-04-01,1,42
2.6.10,2016-05-01,0,42
2.6.10,2016-06-01,1,42
2.6.10,2016-07-01,0,42
2.6.10,2016-08-01,0,42
2.6.10,2016-09-01,0,42
2.6.10,2016-10-01,1,42
2.6.10,2016-11-01,0,42
2.6.10,2016-12-01,1,42
2.6.10,2017-01-01,1,42
2.6.10,2017-02-01,0,42
2.6.10,2017-03-01,0,42
2.6.10,2017-04-01,0,42
2.6.10,2017-05-01,0,42
2.6.10,2017-06-01,0,42
2.6.10,2017-07-01,0,42
2.6.10,2017-08-01,0,42
2.6.10,2017-09-01,1,42
2.6.10,2017-10-01,0,42
2.6.10,2017-11-01,0,42
2.6.10,2017-12-01,0,42
2.6.10,2018-01-01,0,42
2.6.10,2018-02-01,1,42
2.6.10,2018-03-01,1,42
2.6.10,2018-04-01,1,42
2.6.10,2018-05-01,0,42
2.6.10,2018-06-01,4,42
2.6.10,2018-07-01,0,42
2.6.10,2018-08-01,0,42
2.6.10,2018-09-01,0,42
2.6.10,2018-10-01,1,42
2.6.10,2018-11-01,0,42
2.6.10,2018-12-01,0,42
2.6.10,2019-01-01,0,42
2.6.10,2019-02-01,1,42
2.6.10,2019-03-01,1,42
2.6.10,2019-04-01,0,42
2.6.10,2019-05-01,0,42
2.6.10,2019-06-01,0,42
2.6.10,2019-07-01,1,42
2.6.10,2019-08-01,0,42
2.6.10,2019-09-01,0,42
2.6.10,2019-10-01,0,42
2.6.10,2019-11-01,0,42
2.6.10,2019-12-01,0,42
2.6.10,2020-01-01,0,42
2.6.10,2020-02-01,0,42
2.6.10,2020-03-01,0,42
2.6.10,2020-04-01,1,42
2.6.10,2020-05-01,0,42
2.6.10,2020-06-01,0,42
2.6.10,2020-07-01,1,42
2.6.10,2020-08-01,1,42
2.6.10,2020-09-01,0,42
2.6.10,2020-10-01,0,42
2.6.10,2020-11-01,0,42
2.6.10,2020-12-01,0,42
2.6.10,2021-01-01,0,42
2.6.10,2021-02-01,0,42
2.6.10,2021-03-01,0,42
2.6.10,2021-04-01,0,42
2.6.10,2021-05-01,1,42
2.6.10,2021-06-01,0,42
2.6.10,2021-07-01,0,42
2.6.10,2021-08-01,0,42
2.6.10,2021-09-01,0,42
2.6.10,2021-10-01,0,42
2.6.10,2021-11-01,0,42
2.6.10,2021-12-01,0,42
2.6.10,2022-01-01,0,42
2.6.10,2022-02-01,0,42
2.6.10,2022-03-01,0,42
2.6.10,2022-04-01,0,42
2.6.10,2022-05-01,0,42
2.6.10,2022-06-01,0,42
2.6.10,2022-07-01,0,42
2.6.11,2012-01-01,0,13
2.6.11,2012-02-01,0,13
2.6.11,2012-03-01,0,13
2.6.11,2012-04-01,0,13
2.6.11,2012-05-01,0,13
2.6.11,2012-06-01,0,13
2.6.11,2012-07-01,0,13
2.6.11,2012-08-01,0,13
2.6.11,2012-09-01,0,13
2.6.11,2012-10-01,0,13
2.6.11,2012-11-01,0,13
2.6.11,2012-12-01,0,13
2.6.11,2013-01-01,0,13
2.6.11,2013-02-01,0,13
2.6.11,2013-03-01,0,13
2.6.11,2013-04-01,0,13
2.6.11,2013-05-01,0,13
2.6.11,2013-06-01,0,13
2.6.11,2013-07-01,0,13
2.6.11,2013-08-01,0,13
2.6.11,2013-09-01,0,13
2.6.11,2013-10-01,0,13
2.6.11,2013-11-01,3,13
2.6.11,2013-12-01,0,13
2.6.11,2014-01-01,1,13
2.6.11,2014-02-01,0,13
2.6.11,2014-03-01,0,13
2.6.11,2014-04-01,0,13
2.6.11,2014-05-01,0,13
2.6.11,2014-06-01,0,13
2.6.11,2014-07-01,0,13
2.6.11,2014-08-01,0,13
2.6.11,2014-09-01,0,13
2.6.11,2014-10-01,0,13
2.6.11,2014-11-01,0,13
2.6.11,2014-12-01,0,13
2.6.11,2015-01-01,0,13
2.6.11,2015-02-01,0,13
2.6.11,2015-03-01,0,13
2.6.11,2015-04-01,0,13
2.6.11,2015-05-01,0,13
2.6.11,2015-06-01,0,13
2.6.11,2015-07-01,0,13
2.6.11,2015-08-01,0,13
2.6.11,2015-09-01,0,13
2.6.11,2015-10-01,0,13
2.6.11,2015-11-01,0,13
2.6.11,2015-12-01,0,13
2.6.11,2016-01-01,0,13
2.6.11,2016-02-01,0,13
2.6.11,2016-03-01,0,13
2.6.11,2016-04-01,0,13
2.6.11,2016-05-01,2,13
2.6.11,2016-06-01,0,13
2.6.11,2016-07-01,1,13
2.6.11,2016-08-01,0,13
2.6.11,2016-09-01,1,13
2.6.11,2016-10-01,0,13
2.6.11,2016-11-01,0,13
2.6.11,2016-12-01,0,13
2.6.11,2017-01-01,0,13
2.6.11,2017-02-01,0,13
2.6.11,2017-03-01,0,13
2.6.11,2017-04-01,0,13
2.6.11,2017-05-01,0,13
2.6.11,2017-06-01,0,13
2.6.11,2017-07-01,0,13
2.6.11,2017-08-01,0,13
2.6.11,2017-09-01,0,13
2.6.11,2017-10-01,0,13
2.6.11,2017-11-01,0,13
2.6.11,2017-12-01,0,13
2.6.11,2018-01-01,0,13
2.6.11,2018-02-01,0,13
2.6.11,2018-03-01,0,13
2.6.11,2018-04-01,0,13
2.6.11,2018-05-01,0,13
2.6.11,2018-06-01,0,13
2.6.11,2018-07-01,0,13
2.6.11,2018-08-01,0,13
2.6.11,2018-09-01,0,13
2.6.11,2018-10-01,0,13
2.6.11,2018-11-01,0,13
2.6.11,2018-12-01,0,13
2.6.11,2019-01-01,0,13
2.6.11,2019-02-01,0,13
2.6.11,2019-03-01,0,13
2.6.11,2019-04-01,0,13
2.6.11,2019-05-01,0,13
2.6.11,2019-06-01,0,13
2.6.11,2019-07-01,0,13
2.6.11,2019-08-01,0,13
2.6.11,2019-09-01,0,13
2.6.11,2019-10-01,0,13
2.6.11,2019-11-01,0,13
2.6.11,2019-12-01,0,13
2.6.11,2020-01-01,0,13
2.6.11,2020-02-01,0,13
2.6.11,2020-03-01,0,13
2.6.11,2020-04-01,0,13
2.6.11,2020-05-01,1,13
2.6.11,2020-06-01,0,13
2.6.11,2020-07-01,0,13
2.6.11,2020-08-01,0,13
2.6.11,2020-09-01,0,13
2.6.11,2020-10-01,1,13
2.6.11,2020-11-01,0,13
2.6.11,2020-12-01,1,13
2.6.11,2021-01-01,0,13
2.6.11,2021-02-01,0,13
2.6.11,2021-03-01,0,13
2.6.11,2021-04-01,1,13
2.6.11,2021-05-01,0,13
2.6.11,2021-06-01,0,13
2.6.11,2021-07-01,0,13
2.6.11,2021-08-01,0,13
2.6.11,2021-09-01,0,13
2.6.11,2021-10-01,1,13
2.6.11,2021-11-01,0,13
2.6.11,2021-12-01,0,13
2.6.11,2022-01-01,0,13
2.6.11,2022-02-01,0,13
2.6.11,2022-03-01,0,13
2.6.11,2022-04-01,0,13
2.6.11,2022-05-01,0,13
2.6.11,2022-06-01,0,13
2.6.11,2022-07-01,0,13
2.6.12,2012-01-01,2,74
2.6.12,2012-02-01,1,74
2.6.12,2012-03-01,3,74
2.6.12,2012-04-01,0,74
2.6.12,2012-05-01,0,74
2.6.12,2012-06-01,0,74
2.6.12,2012-07-01,0,74
2.6.12,2012-08-01,3,74
2.6.12,2012-09-01,0,74
2.6.12,2012-10-01,3,74
2.6.12,2012-11-01,1,74
2.6.12,2012-12-01,0,74
2.6.12,2013-01-01,1,74
2.6.12,2013-02-01,2,74
2.6.12,2013-03-01,4,74
2.6.12,2013-04-01,2,74
2.6.12,2013-05-01,0,74
2.6.12,2013-06-01,1,74
2.6.12,2013-07-01,0,74
2.6.12,2013-08-01,0,74
2.6.12,2013-09-01,0,74
2.6.12,2013-10-01,2,74
2.6.12,2013-11-01,0,74
2.6.12,2013-12-01,0,74
2.6.12,2014-01-01,0,74
2.6.12,2014-02-01,0,74
2.6.12,2014-03-01,0,74
2.6.12,2014-04-01,2,74
2.6.12,2014-05-01,3,74
2.6.12,2014-06-01,1,74
2.6.12,2014-07-01,0,74
2.6.12,2014-08-01,0,74
2.6.12,2014-09-01,0,74
2.6.12,2014-10-01,1,74
2.6.12,2014-11-01,0,74
2.6.12,2014-12-01,0,74
2.6.12,2015-01-01,0,74
2.6.12,2015-02-01,0,74
2.6.12,2015-03-01,0,74
2.6.12,2015-04-01,0,74
2.6.12,2015-05-01,0,74
2.6.12,2015-06-01,0,74
2.6.12,2015-07-01,1,74
2.6.12,2015-08-01,0,74
2.6.12,2015-09-01,1,74
2.6.12,2015-10-01,0,74
2.6.12,2015-11-01,2,74
2.6.12,2015-12-01,0,74
2.6.12,2016-01-01,1,74
2.6.12,2016-02-01,1,74
2.6.12,2016-03-01,0,74
2.6.12,2016-04-01,0,74
2.6.12,2016-05-01,0,74
2.6.12,2016-06-01,1,74
2.6.12,2016-07-01,3,74
2.6.12,2016-08-01,0,74
2.6.12,2016-09-01,0,74
2.6.12,2016-10-01,1,74
2.6.12,2016-11-01,0,74
2.6.12,2016-12-01,1,74
2.6.12,2017-01-01,0,74
2.6.12,2017-02-01,1,74
2.6.12,2017-03-01,2,74
2.6.12,2017-04-01,1,74
2.6.12,2017-05-01,1,74
2.6.12,2017-06-01,1,74
2.6.12,2017-07-01,0,74
2.6.12,2017-08-01,0,74
2.6.12,2017-09-01,1,74
2.6.12,2017-10-01,0,74
2.6.12,2017-11-01,0,74
2.6.12,2017-12-01,1,74
2.6.12,2018-01-01,0,74
2.6.12,2018-02-01,0,74
2.6.12,2018-03-01,2,74
2.6.12,2018-04-01,1,74
2.6.12,2018-05-01,0,74
2.6.12,2018-06-01,1,74
2.6.12,2018-07-01,0,74
2.6.12,2018-08-01,0,74
2.6.12,2018-09-01,0,74
2.6.12,2018-10-01,0,74
2.6.12,2018-11-01,1,74
2.6.12,2018-12-01,0,74
2.6.12,2019-01-01,0,74
2.6.12,2019-02-01,2,74
2.6.12,2019-03-01,2,74
2.6.12,2019-04-01,0,74
2.6.12,2019-05-01,0,74
2.6.12,2019-06-01,0,74
2.6.12,2019-07-01,0,74
2.6.12,2019-08-01,1,74
2.6.12,2019-09-01,0,74
2.6.12,2019-10-01,0,74
2.6.12,2019-11-01,0,74
2.6.12,2019-12-01,1,74
2.6.12,2020-01-01,1,74
2.6.12,2020-02-01,1,74
2.6.12,2020-03-01,0,74
2.6.12,2020-04-01,1,74
2.6.12,2020-05-01,0,74
2.6.12,2020-06-01,0,74
2.6.12,2020-07-01,2,74
2.6.12,2020-08-01,0,74
2.6.12,2020-09-01,0,74
2.6.12,2020-10-01,1,74
2.6.12,2020-11-01,1,74
2.6.12,2020-12-01,1,74
2.6.12,2021-01-01,0,74
2.6.12,2021-02-01,0,74
2.6.12,2021-03-01,0,74
2.6.12,2021-04-01,0,74
2.6.12,2021-05-01,1,74
2.6.12,2021-06-01,0,74
2.6.12,2021-07-01,0,74
2.6.12,2021-08-01,0,74
2.6.12,2021-09-01,0,74
2.6.12,2021-10-01,0,74
2.6.12,2021-11-01,0,74
2.6.12,2021-12-01,0,74
2.6.12,2022-01-01,1,74
2.6.12,2022-02-01,0,74
2.6.12,2022-03-01,1,74
2.6.12,2022-04-01,0,74
2.6.12,2022-05-01,0,74
2.6.12,2022-06-01,0,74
2.6.12,2022-07-01,0,74
2.6.13,2012-01-01,72,7564
2.6.13,2012-02-01,77,7564
2.6.13,2012-03-01,95,7564
2.6.13,2012-04-01,75,7564
2.6.13,2012-05-01,85,7564
2.6.13,2012-06-01,68,7564
2.6.13,2012-07-01,91,7564
2.6.13,2012-08-01,115,7564
2.6.13,2012-09-01,69,7564
2.6.13,2012-10-01,101,7564
2.6.13,2012-11-01,79,7564
2.6.13,2012-12-01,41,7564
2.6.13,2013-01-01,73,7564
2.6.13,2013-02-01,74,7564
2.6.13,2013-03-01,85,7564
2.6.13,2013-04-01,88,7564
2.6.13,2013-05-01,88,7564
2.6.13,2013-06-01,85,7564
2.6.13,2013-07-01,109,7564
2.6.13,2013-08-01,106,7564
2.6.13,2013-09-01,68,7564
2.6.13,2013-10-01,82,7564
2.6.13,2013-11-01,72,7564
2.6.13,2013-12-01,60,7564
2.6.13,2014-01-01,73,7564
2.6.13,2014-02-01,70,7564
2.6.13,2014-03-01,68,7564
2.6.13,2014-04-01,81,7564
2.6.13,2014-05-01,91,7564
2.6.13,2014-06-01,77,7564
2.6.13,2014-07-01,106,7564
2.6.13,2014-08-01,70,7564
2.6.13,2014-09-01,75,7564
2.6.13,2014-10-01,60,7564
2.6.13,2014-11-01,84,7564
2.6.13,2014-12-01,57,7564
2.6.13,2015-01-01,55,7564
2.6.13,2015-02-01,65,7564
2.6.13,2015-03-01,55,7564
2.6.13,2015-04-01,54,7564
2.6.13,2015-05-01,71,7564
2.6.13,2015-06-01,70,7564
2.6.13,2015-07-01,95,7564
2.6.13,2015-08-01,88,7564
2.6.13,2015-09-01,48,7564
2.6.13,2015-10-01,66,7564
2.6.13,2015-11-01,49,7564
2.6.13,2015-12-01,53,7564
2.6.13,2016-01-01,60,7564
2.6.13,2016-02-01,63,7564
2.6.13,2016-03-01,79,7564
2.6.13,2016-04-01,55,7564
2.6.13,2016-05-01,67,7564
2.6.13,2016-06-01,66,7564
2.6.13,2016-07-01,80,7564
2.6.13,2016-08-01,84,7564
2.6.13,2016-09-01,49,7564
2.6.13,2016-10-01,67,7564
2.6.13,2016-11-01,38,7564
2.6.13,2016-12-01,42,7564
2.6.13,2017-01-01,48,7564
2.6.13,2017-02-01,54,7564
2.6.13,2017-03-01,73,7564
2.6.13,2017-04-01,40,7564
2.6.13,2017-05-01,68,7564
2.6.13,2017-06-01,86,7564
2.6.13,2017-07-01,62,7564
2.6.13,2017-08-01,62,7564
2.6.13,2017-09-01,32,7564
2.6.13,2017-10-01,38,7564
2.6.13,2017-11-01,45,7564
2.6.13,2017-12-01,48,7564
2.6.13,2018-01-01,47,7564
2.6.13,2018-02-01,57,7564
2.6.13,2018-03-01,46,7564
2.6.13,2018-04-01,65,7564
2.6.13,2018-05-01,85,7564
2.6.13,2018-06-01,75,7564
2.6.13,2018-07-01,93,7564
2.6.13,2018-08-01,59,7564
2.6.13,2018-09-01,48,7564
2.6.13,2018-10-01,46,7564
2.6.13,2018-11-01,34,7564
2.6.13,2018-12-01,40,7564
2.6.13,2019-01-01,49,7564
2.6.13,2019-02-01,32,7564
2.6.13,2019-03-01,64,7564
2.6.13,2019-04-01,54,7564
2.6.13,2019-05-01,42,7564
2.6.13,2019-06-01,61,7564
2.6.13,2019-07-01,72,7564
2.6.13,2019-08-01,51,7564
2.6.13,2019-09-01,41,7564
2.6.13,2019-10-01,49,7564
2.6.13,2019-11-01,40,7564
2.6.13,2019-12-01,25,7564
2.6.13,2020-01-01,47,7564
2.6.13,2020-02-01,47,7564
2.6.13,2020-03-01,36,7564
2.6.13,2020-04-01,41,7564
2.6.13,2020-05-01,51,7564
2.6.13,2020-06-01,57,7564
2.6.13,2020-07-01,52,7564
2.6.13,2020-08-01,66,7564
2.6.13,2020-09-01,34,7564
2.6.13,2020-10-01,48,7564
2.6.13,2020-11-01,50,7564
2.6.13,2020-12-01,30,7564
2.6.13,2021-01-01,37,7564
2.6.13,2021-02-01,39,7564
2.6.13,2021-03-01,37,7564
2.6.13,2021-04-01,52,7564
2.6.13,2021-05-01,45,7564
2.6.13,2021-06-01,39,7564
2.6.13,2021-07-01,42,7564
2.6.13,2021-08-01,28,7564
2.6.13,2021-09-01,35,7564
2.6.13,2021-10-01,31,7564
2.6.13,2021-11-01,39,7564
2.6.13,2021-12-01,25,7564
2.6.13,2022-01-01,53,7564
2.6.13,2022-02-01,29,7564
2.6.13,2022-03-01,33,7564
2.6.13,2022-04-01,40,7564
2.6.13,2022-05-01,28,7564
2.6.13,2022-06-01,30,7564
2.6.13,2022-07-01,23,7564
2.6.14,2012-01-01,0,22
2.6.14,2012-02-01,1,22
2.6.14,2012-03-01,1,22
2.6.14,2012-04-01,1,22
2.6.14,2012-05-01,0,22
2.6.14,2012-06-01,0,22
2.6.14,2012-07-01,1,22
2.6.14,2012-08-01,1,22
2.6.14,2012-09-01,1,22
2.6.14,2012-10-01,1,22
2.6.14,2012-11-01,0,22
2.6.14,2012-12-01,1,22
2.6.14,2013-01-01,1,22
2.6.14,2013-02-01,1,22
2.6.14,2013-03-01,1,22
2.6.14,2013-04-01,0,22
2.6.14,2013-05-01,0,22
2.6.14,2013-06-01,0,22
2.6.14,2013-07-01,0,22
2.6.14,2013-08-01,0,22
2.6.14,2013-09-01,0,22
2.6.14,2013-10-01,0,22
2.6.14,2013-11-01,0,22
2.6.14,2013-12-01,0,22
2.6.14,2014-01-01,0,22
2.6.14,2014-02-01,1,22
2.6.14,2014-03-01,0,22
2.6.14,2014-04-01,0,22
2.6.14,2014-05-01,0,22
2.6.14,2014-06-01,1,22
2.6.14,2014-07-01,0,22
2.6.14,2014-08-01,1,22
2.6.14,2014-09-01,0,22
2.6.14,2014-10-01,1,22
2.6.14,2014-11-01,0,22
2.6.14,2014-12-01,0,22
2.6.14,2015-01-01,0,22
2.6.14,2015-02-01,0,22
2.6.14,2015-03-01,1,22
2.6.14,2015-04-01,0,22
2.6.14,2015-05-01,1,22
2.6.14,2015-06-01,0,22
2.6.14,2015-07-01,0,22
2.6.14,2015-08-01,0,22
2.6.14,2015-09-01,0,22
2.6.14,2015-10-01,0,22
2.6.14,2015-11-01,0,22
2.6.14,2015-12-01,0,22
2.6.14,2016-01-01,0,22
2.6.14,2016-02-01,0,22
2.6.14,2016-03-01,0,22
2.6.14,2016-04-01,0,22
2.6.14,2016-05-01,0,22
2.6.14,2016-06-01,0,22
2.6.14,2016-07-01,1,22
2.6.14,2016-08-01,0,22
2.6.14,2016-09-01,0,22
2.6.14,2016-10-01,0,22
2.6.14,2016-11-01,0,22
2.6.14,2016-12-01,0,22
2.6.14,2017-01-01,1,22
2.6.14,2017-02-01,0,22
2.6.14,2017-03-01,0,22
2.6.14,2017-04-01,0,22
2.6.14,2017-05-01,0,22
2.6.14,2017-06-01,0,22
2.6.14,2017-07-01,0,22
2.6.14,2017-08-01,1,22
2.6.14,2017-09-01,0,22
2.6.14,2017-10-01,0,22
2.6.14,2017-11-01,0,22
2.6.14,2017-12-01,0,22
2.6.14,2018-01-01,0,22
2.6.14,2018-02-01,0,22
2.6.14,2018-03-01,0,22
2.6.14,2018-04-01,1,22
2.6.14,2018-05-01,0,22
2.6.14,2018-06-01,0,22
2.6.14,2018-07-01,0,22
2.6.14,2018-08-01,0,22
2.6.14,2018-09-01,0,22
2.6.14,2018-10-01,0,22
2.6.14,2018-11-01,0,22
2.6.14,2018-12-01,0,22
2.6.14,2019-01-01,0,22
2.6.14,2019-02-01,0,22
2.6.14,2019-03-01,0,22
2.6.14,2019-04-01,0,22
2.6.14,2019-05-01,0,22
2.6.14,2019-06-01,0,22
2.6.14,2019-07-01,0,22
2.6.14,2019-08-01,0,22
2.6.14,2019-09-01,0,22
2.6.14,2019-10-01,0,22
2.6.14,2019-11-01,0,22
2.6.14,2019-12-01,0,22
2.6.14,2020-01-01,0,22
2.6.14,2020-02-01,0,22
2.6.14,2020-03-01,0,22
2.6.14,2020-04-01,0,22
2.6.14,2020-05-01,0,22
2.6.14,2020-06-01,0,22
2.6.14,2020-07-01,0,22
2.6.14,2020-08-01,0,22
2.6.14,2020-09-01,0,22
2.6.14,2020-10-01,0,22
2.6.14,2020-11-01,0,22
2.6.14,2020-12-01,0,22
2.6.14,2021-01-01,0,22
2.6.14,2021-02-01,0,22
2.6.14,2021-03-01,0,22
2.6.14,2021-04-01,0,22
2.6.14,2021-05-01,0,22
2.6.14,2021-06-01,0,22
2.6.14,2021-07-01,0,22
2.6.14,2021-08-01,0,22
2.6.14,2021-09-01,0,22
2.6.14,2021-10-01,0,22
2.6.14,2021-11-01,0,22
2.6.14,2021-12-01,0,22
2.6.14,2022-01-01,0,22
2.6.14,2022-02-01,0,22
2.6.14,2022-03-01,0,22
2.6.14,2022-04-01,0,22
2.6.14,2022-05-01,1,22
2.6.14,2022-06-01,0,22
2.6.14,2022-07-01,0,22
2.7.2,2012-01-01,107,19526
2.7.2,2012-02-01,106,19526
2.7.2,2012-03-01,142,19526
2.7.2,2012-04-01,111,19526
2.7.2,2012-05-01,118,19526
2.7.2,2012-06-01,146,19526
2.7.2,2012-07-01,102,19526
2.7.2,2012-08-01,120,19526
2.7.2,2012-09-01,98,19526
2.7.2,2012-10-01,142,19526
2.7.2,2012-11-01,127,19526
2.7.2,2012-12-01,91,19526
2.7.2,2013-01-01,139,19526
2.7.2,2013-02-01,108,19526
2.7.2,2013-03-01,141,19526
2.7.2,2013-04-01,128,19526
2.7.2,2013-05-01,132,19526
2.7.2,2013-06-01,131,19526
2.7.2,2013-07-01,132,19526
2.7.2,2013-08-01,111,19526
2.7.2,2013-09-01,124,19526
2.7.2,2013-10-01,154,19526
2.7.2,2013-11-01,124,19526
2.7.2,2013-12-01,88,19526
2.7.2,2014-01-01,113,19526
2.7.2,2014-02-01,118,19526
2.7.2,2014-03-01,154,19526
2.7.2,2014-04-01,139,19526
2.7.2,2014-05-01,131,19526
2.7.2,2014-06-01,106,19526
2.7.2,2014-07-01,113,19526
2.7.2,2014-08-01,92,19526
2.7.2,2014-09-01,101,19526
2.7.2,2014-10-01,157,19526
2.7.2,2014-11-01,158,19526
2.7.2,2014-12-01,118,19526
2.7.2,2015-01-01,109,19526
2.7.2,2015-02-01,105,19526
2.7.2,2015-03-01,133,19526
2.7.2,2015-04-01,97,19526
2.7.2,2015-05-01,116,19526
2.7.2,2015-06-01,139,19526
2.7.2,2015-07-01,150,19526
2.7.2,2015-08-01,118,19526
2.7.2,2015-09-01,127,19526
2.7.2,2015-10-01,132,19526
2.7.2,2015-11-01,128,19526
2.7.2,2015-12-01,122,19526
2.7.2,2016-01-01,119,19526
2.7.2,2016-02-01,118,19526
2.7.2,2016-03-01,136,19526
2.7.2,2016-04-01,143,19526
2.7.2,2016-05-01,118,19526
2.7.2,2016-06-01,131,19526
2.7.2,2016-07-01,103,19526
2.7.2,2016-08-01,105,19526
2.7.2,2016-09-01,123,19526
2.7.2,2016-10-01,127,19526
2.7.2,2016-11-01,136,19526
2.7.2,2016-12-01,110,19526
2.7.2,2017-01-01,125,19526
2.7.2,2017-02-01,129,19526
2.7.2,2017-03-01,151,19526
2.7.2,2017-04-01,126,19526
2.7.2,2017-05-01,145,19526
2.7.2,2017-06-01,110,19526
2.7.2,2017-07-01,123,19526
2.7.2,2017-08-01,128,19526
2.7.2,2017-09-01,107,19526
2.7.2,2017-10-01,123,19526
2.7.2,2017-11-01,117,19526
2.7.2,2017-12-01,114,19526
2.7.2,2018-01-01,128,19526
2.7.2,2018-02-01,136,19526
2.7.2,2018-03-01,121,19526
2.7.2,2018-04-01,109,19526
2.7.2,2018-05-01,101,19526
2.7.2,2018-06-01,133,19526
2.7.2,2018-07-01,178,19526
2.7.2,2018-08-01,134,19526
2.7.2,2018-09-01,128,19526
2.7.2,2018-10-01,160,19526
2.7.2,2018-11-01,180,19526
2.7.2,2018-12-01,148,19526
2.7.2,2019-01-01,143,19526
2.7.2,2019-02-01,182,19526
2.7.2,2019-03-01,176,19526
2.7.2,2019-04-01,194,19526
2.7.2,2019-05-01,170,19526
2.7.2,2019-06-01,160,19526
2.7.2,2019-07-01,169,19526
2.7.2,2019-08-01,179,19526
2.7.2,2019-09-01,171,19526
2.7.2,2019-10-01,193,19526
2.7.2,2019-11-01,203,19526
2.7.2,2019-12-01,172,19526
2.7.2,2020-01-01,201,19526
2.7.2,2020-02-01,193,19526
2.7.2,2020-03-01,227,19526
2.7.2,2020-04-01,194,19526
2.7.2,2020-05-01,242,19526
2.7.2,2020-06-01,229,19526
2.7.2,2020-07-01,211,19526
2.7.2,2020-08-01,190,19526
2.7.2,2020-09-01,193,19526
2.7.2,2020-10-01,254,19526
2.7.2,2020-11-01,241,19526
2.7.2,2020-12-01,229,19526
2.7.2,2021-01-01,205,19526
2.7.2,2021-02-01,424,19526
2.7.2,2021-03-01,340,19526
2.7.2,2021-04-01,271,19526
2.7.2,2021-05-01,321,19526
2.7.2,2021-06-01,261,19526
2.7.2,2021-07-01,211,19526
2.7.2,2021-08-01,171,19526
2.7.2,2021-09-01,187,19526
2.7.2,2021-10-01,186,19526
2.7.2,2021-11-01,205,19526
2.7.2,2021-12-01,188,19526
2.7.2,2022-01-01,194,19526
2.7.2,2022-02-01,189,19526
2.7.2,2022-03-01,223,19526
2.7.2,2022-04-01,196,19526
2.7.2,2022-05-01,182,19526
2.7.2,2022-06-01,178,19526
2.7.2,2022-07-01,157,19526
2.7.3,2012-01-01,37,5151
2.7.3,2012-02-01,42,5151
2.7.3,2012-03-01,25,5151
2.7.3,2012-04-01,35,5151
2.7.3,2012-05-01,30,5151
2.7.3,2012-06-01,28,5151
2.7.3,2012-07-01,39,5151
2.7.3,2012-08-01,35,5151
2.7.3,2012-09-01,37,5151
2.7.3,2012-10-01,30,5151
2.7.3,2012-11-01,42,5151
2.7.3,2012-12-01,47,5151
2.7.3,2013-01-01,36,5151
2.7.3,2013-02-01,36,5151
2.7.3,2013-03-01,43,5151
2.7.3,2013-04-01,35,5151
2.7.3,2013-05-01,30,5151
2.7.3,2013-06-01,33,5151
2.7.3,2013-07-01,32,5151
2.7.3,2013-08-01,20,5151
2.7.3,2013-09-01,29,5151
2.7.3,2013-10-01,34,5151
2.7.3,2013-11-01,37,5151
